,uid,time_to_purchase,total_events,path,new_to_file
231,rbos-61a870e7-e207-45d6-9ee6-7cc13ae282b6,-41540.0,3,paid searchemailemailpurchase,1
232,rbos-cfdb77f0-26c6-4f25-8751-3e31ab6a26ae,11659160.0,2,paid searchdirect mailpurchase,0
233,rbos-c83959e9-f18d-4064-8d8d-f029ca61c354,0.0,1,paid searchpurchase,1
234,rbos-8f0971cd-1fb8-477a-ae93-865ad0039169,-74688.0,2,paid searchdirect mailpurchase,0
235,rbos-38fcb486-84e7-4b82-b817-4b0e218eb859,0.0,1,paid searchpurchase,1
236,rbos-3e76694b-4aca-465f-867a-9a43718f4e76,657.0,2,paid searchsmspurchase,1
237,rbos-713958ad-0f5f-4ed0-96de-2d70f38b12a4,-705078.0,3,paid searchemailemailpurchase,1
238,rbos-e06eebbf-4f48-4cfa-92a9-1bf9b2831451,4819346.0,4,paid searchdisplaydisplaysmspurchase,0
239,rbos-b6972140-e19b-46af-8d82-8c1e1948f644,4808581.0,2,paid searchdirect mailpurchase,0
240,rbos-978e4c55-3af0-4b60-8278-ded5373ef8d7,1133109.0,2,paid searchdirect mailpurchase,0
241,rbos-a203c224-00a8-4121-9365-70bdd0486f8b,1145654.0,2,paid searchdirect mailpurchase,0
242,rbos-080b29cd-cf99-49fd-a3a8-29e59cee0c5a,1149473.0,2,paid searchdirect mailpurchase,1
243,rbos-6b3dccc8-d3d7-4ace-bd74-d046e5c406b5,1124214.0,2,paid searchdirect mailpurchase,0
244,rbos-6daadb3a-52c1-4905-9322-f0a79f09e975,0.0,1,direct mailpurchase,0
245,rbos-cf3eee92-5e63-40c1-ac5b-f08c39f5d169,0.0,1,direct mailpurchase,0
246,rbos-1f7818d7-5ce3-4d77-8121-d31376cc3efa,0.0,1,direct mailpurchase,0
247,rbos-3b2093dd-e720-4c64-8a57-cf216675a974,624560.0,2,direct maildisplaydirect maildisplaypurchase,0
248,rbos-3b2093dd-e720-4c64-8a57-cf216675a974,0.0,1,direct mailpurchase,0
249,rbos-21e3f011-f576-41c1-b099-241de01022a0,0.0,1,direct mailpurchase,0
250,rbos-effcb4b7-e787-469e-a1df-17a1055272bd,0.0,1,direct mailpurchase,0
251,rbos-104324ff-6484-4ddb-8db6-ea6bed3bca82,0.0,1,direct maildirect mailpurchase,0
252,rbos-fdef8f51-ebdf-4fcb-b8a0-2319abd87f5c,0.0,2,direct maildisplaypurchase,0
253,rbos-2131b219-9506-48c1-90d3-076859c0d8e2,4204041.0,5,direct maildisplaydisplayemailemailpurchase,0
254,1206387877678777399,0.0,1,direct mailpurchase,0
255,rbos-3e72b6ae-3764-47e0-9ac3-a3dda670504c,0.0,3,direct mailemailemailpurchase,0
256,rbos-4db5484a-9dcc-4203-ac36-2e0ec72d27df,0.0,1,direct mailpurchase,0
257,rbos-6ea15aa7-3c3d-4974-83e6-3f398feb02a5,0.0,1,direct mailpurchase,0
258,rbos-66c7fd4f-0afd-41ba-ad78-a160bbb8f348,1088079.0,2,direct mailsmspurchase,0
259,2638672676014853263,532636.0,2,direct maildisplaydirect maildisplaypurchase,0
260,5988593832019863398,0.0,1,direct mailpurchase,0
261,8017050948111604093,0.0,1,displaydisplaypurchase,0
262,rbos-6b385ad5-b50b-4a23-888b-ddb28d6f109c,0.0,1,smspurchase,0
263,rbos-2e10dbca-a354-4fba-ab13-7c34fe9a35ed,0.0,1,smspurchase,1
264,rbos-eeb5aa45-9632-4920-87e8-de16654e2dcc,0.0,1,Directpurchase,0
265,rbos-7a78b419-eb03-4326-875a-491de1ab7869,0.0,1,Directpurchase,1
266,rbos-468c06e6-132f-4637-87c7-9b606f3658c2,0.0,1,Directpurchase,1
267,rbos-05abb568-0dbf-4a13-9c01-a3005db31196,0.0,1,Directpurchase,1
268,rbcr-f8d8a249-9772-4c37-bfba-1e228b32db63,0.0,1,Directpurchase,0
269,rbos-b513815e-0d5f-4e00-94fd-e46efdb9d0b1,0.0,1,Directpurchase,0
270,rbos-6d99d2d8-320a-4249-bb04-b518ffffcdd6,0.0,1,Directpurchase,1
271,rbos-bdd78f5d-73b9-4415-9a35-4d0edbce1daf,0.0,1,Directpurchase,1
272,rbos-9ba702c8-055e-42f0-93c4-bf55492c8286,4394.0,2,non paidnon paidpurchase,0
273,rbos-9ba702c8-055e-42f0-93c4-bf55492c8286,0.0,1,Directpurchase,0
274,rbos-1038734d-1c04-4afd-a9cb-297ac6e3c803,0.0,1,emailpurchase,0
275,rbos-2b088024-c555-48a3-8225-06cc7405ec5c,0.0,1,organic searchpurchase,0
276,rbos-5b970891-9db3-45f1-a68b-d4ddec7be701,8263586.0,2,organic searchpaid searchpurchase,1
277,rbos-68def6c8-85d7-43db-ad0e-300a21ae38e6,2781623.0,3,organic searchnon paidemailpurchase,0
278,rbos-00804645-88a6-41b3-a659-7e0191532eca,1318207.0,2,organic searchdirect mailpurchase,1
279,rbos-ab0ce09c-96ba-4bc2-8df8-906316740d0c,7537881.0,2,organic searchdirect mailpurchase,0
280,rbos-20b6c66f-5550-4193-90e9-593eb381fe97,8760633.0,10,organic searchnon paidemailemailemailemailemailemailemailemailpurchase,0
281,rbos-f0b888f0-35df-4659-8146-c00ba6058dc8,12393096.0,2,organic searchpaid searchpurchase,0
282,rbos-2cbe9c78-c721-42b0-a7b9-491dd8419a96,1814851.0,3,organic searchemailemailpurchase,1
283,rbos-3db15e1f-0682-422e-afee-470435585b9e,381.0,3,organic searchpaid searchpaid searchpurchase,1
284,rbos-4ac5be4d-7799-4d37-b5a6-ad863931f972,0.0,1,organic searchpurchase,1
285,rbos-41fcbeab-9cee-4868-abe3-78a6c8fda1e3,53044.0,4,organic searchpaid searchpaid searchdirect mailpurchase,0
286,rbos-efabe929-0e20-428a-b5b4-2c93ee806fa1,9962367.0,2,organic searchdirect mailpurchase,0
287,rbos-30a77e68-0a55-40ab-ac5f-716b7f67ddfc,1236413.0,2,organic searchdirect mailpurchase,0
288,rbos-71427fc1-c85a-4c6f-b0ea-3ff676595e06,1128555.0,2,organic searchdirect mailpurchase,0
289,1954183379189966543,925.0,2,organic searchpaid searchpurchase,1
290,rbos-58691673-e06d-4564-b3c6-04b5db03be7d,43065.0,3,organic searchpaid searchdirect mailpurchase,0
291,rbos-45d234b2-1888-451f-8f61-ea8aed004b3a,0.0,1,organic searchpurchase,0
292,rbos-97d56106-d280-4116-8db8-fab758f0eaf9,1127378.0,7,paid searchorganic searchorganic searchorganic searchemailemailemailpurchase,0
293,rbos-97d56106-d280-4116-8db8-fab758f0eaf9,709101.0,2,organic searchemailpurchase,0
294,4896929593480783266,772549.0,2,paid searchdirect mailpurchase,0
295,rbos-8068b57e-ba81-49b6-9e12-3b6382c2f929,0.0,1,paid searchpurchase,1
296,rbos-1a84d906-a1b2-44ec-a852-3813ec11b7e8,-4333.0,2,paid searchdirect mailpurchase,0
297,rbos-bfbbabf7-16df-4618-b1c1-574bd07c32be,0.0,1,paid searchpurchase,1
298,rbos-5f73b506-aa86-447f-a4c8-415ea4434abe,-27652.0,9,paid searchemailemailemaildirect maildirect maildisplaydisplaydisplaypurchase,0
299,rbos-82ab2eaa-5e58-47f7-94e5-0a4954e1741d,230.0,3,paid searchpaid searchsmspurchase,1
300,rbos-3bee42bf-fbd0-4028-b2dc-91c845700be4,4957.0,2,paid searchsmspurchase,1
301,rbcr-9afc5ae6-977e-4683-828a-381dc1c62b99,48845.0,2,paid searchdirect mailpurchase,0
302,rbcr-f4a05c44-eb52-4f1f-a920-55ee5dfb8ba0,12593973.0,3,paid searchemaildirect mailpurchase,0
303,rbos-1bdacc09-1816-49b6-91b8-e40e4dba4e96,0.0,1,paid searchpurchase,1
304,rbos-ea04793c-6a12-4154-aeab-558597618cb7,12451948.0,10,paid searchemailemailemailemailemailemailemailemailemailpurchase,1
305,5784599083831916607,15128701.0,10,paid searchpaid searchemailemailemaildirect maildisplaydisplaydisplaydisplaypurchase,0
306,6257402740739333741,15166680.0,8,paid searchnon paidemailemailemailemailemaildisplaypurchase,0
307,rbos-d0c8a054-34be-4be5-9be2-2a3b9f9bd513,8257447.0,10,paid searchnon paidemailemailemailemailemailemailemaildirect mailpurchase,0
308,rbos-2b19d001-f6b6-462f-a5f8-558018d020cb,0.0,1,paid searchpurchase,0
309,rbos-e1f67408-c905-4f64-927a-8e7c98646337,953823.0,5,paid searchpaid searchpaid searchpaid searchemailpurchase,1
310,rbos-d519a426-7e2f-4d19-bc2f-62b4c6a51832,939459.0,2,paid searchdirect mailpurchase,0
311,rbos-71905be1-d007-4169-b3b2-ced29ed93580,14636362.0,5,non paidnon paidemailemaildirect mailpurchase,0
312,rbos-2b04d743-3114-48df-926c-480308fa2076,15857707.0,7,non paidnon paidnon paidemailemailemailsmspurchase,0
313,rbos-d17ef47e-af40-4c04-b157-57690886ce3d,0.0,1,non paidpurchase,1
314,rbos-d9c05d21-cd82-4801-b080-00c7d50a4a88,-1373721.0,2,non paidsmspurchase,0
315,rbos-cec3add3-26ba-4069-9bfb-059b5a42130a,1264933.0,7,non paidemailemailpaid socialpaid socialpaid socialpaid socialpurchase,0
316,rbos-c77c075b-3cc7-4d54-8e56-b0e0ddc1e014,17031710.0,2,emaildirect mailpurchase,0
317,rbos-f7060eba-359b-4f5d-a2b3-aed90bd22b07,1224238.0,3,emailemaildirect mailpurchase,0
318,rbos-617c09ff-7265-4171-b789-a7751b5be93c,1762714.0,4,emaildirect maildirect maildirect mailpurchase,0
319,rbos-39f2398b-4801-471d-be82-e848c51e3c0e,0.0,1,emailpurchase,0
320,rbos-cba05c74-19d2-467a-9ffb-94a8df4c1a74,-57254.0,2,emailemailpurchase,0
321,rbos-2123b81a-32eb-4abb-a9fe-eab968b9ed1f,5768000.0,5,emailemailemaildirect mailnon paidpurchase,0
322,rbos-2123b81a-32eb-4abb-a9fe-eab968b9ed1f,5438526.0,3,emailemaildirect mailpurchase,0
323,rbos-a7d4751f-126a-41c3-b8a9-3f5be9ae0096,5438340.0,8,emailemailemailemailemailemailemaildirect mailpurchase,0
324,rbos-05d323fa-c963-49e1-8a0f-584db621c6d6,3182721.0,2,emaildirect mailpurchase,0
325,rbos-436a4da7-bf9c-49f8-a287-fbea2a08f8cd,1213426.0,21,emailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemaildirect mailpurchase,0
326,rbos-cb78ef23-a508-4e24-a885-216524bed701,47073.0,2,emailemailpurchase,1
327,6809331970805838624,12017890.0,3,emaildisplaydisplayemaildisplaydisplaypurchase,1
328,rbos-b0971e90-9860-4b01-b516-27290739f22d,5087520.0,2,emailemailpurchase,0
329,rbos-c0cae489-1cc1-42e6-b7e8-68509f54ede0,0.0,1,emailpurchase,0
330,3213515436936311727,-706033.0,2,emaildirect mailpurchase,0
331,rbos-2c0ebb23-0f4f-497e-a026-2a5775eea0b8,0.0,1,direct mailpurchase,0
332,rbos-2205175c-e35e-4464-8268-1880a0a9a81f,0.0,1,direct mailpurchase,0
333,rbos-56a99f60-21ba-4214-89a9-54e3060e2a5a,0.0,1,direct mailpurchase,0
334,rbos-a0d6a07e-e69c-4379-aa30-c75b927a8b33,2027200.0,2,direct maildirect mailpurchase,0
335,rbos-a0d6a07e-e69c-4379-aa30-c75b927a8b33,0.0,1,direct mailpurchase,0
336,rbos-2d2cc64b-01ce-44eb-94b8-367e93af0134,0.0,1,direct mailpurchase,0
337,rbos-38d8058b-6d6e-4457-a8fb-a87ec823fd84,15594521.0,42,direct maildisplaydisplaydisplaydisplaydisplaydisplaydisplaydisplaydisplaydisplaypaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialdirect maildisplaydisplaydisplaydisplaydisplaydisplaydisplaydisplaydisplaydisplaypaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpurchase,0
338,rbos-9b2b01ab-92f3-40b2-92af-ec4a0a6da99b,0.0,1,direct mailpurchase,1
339,rbos-8297c824-a713-487f-bc8c-3a5f17f393e7,0.0,1,direct mailpurchase,0
340,rbos-7c45c22f-f81c-4e99-8e2f-b7312ffc6c23,0.0,1,direct mailpurchase,0
341,rbos-3af31610-65b4-45f8-998e-4b6e71bf4387,0.0,1,Directpurchase,1
342,rbos-48df5154-91d7-4e64-a817-3c918cf39ff5,0.0,1,Directpurchase,1
343,5489271712860134488,0.0,1,Directpurchase,1
344,rbos-0656580c-7f6c-4ce8-8d0a-47d8eddf9d6d,0.0,1,DirectDirectDirectpurchase,0
345,rbos-38f53d0a-4b7d-4412-a775-2a2ec559cdcd,0.0,1,Directpurchase,1
346,rbos-c846e280-aab0-4e44-8f4b-1dcb3eee1c95,0.0,1,DirectDirectpurchase,0
347,rbos-3fec6ee8-ae0a-4caf-8e13-e7e6eabf9c91,0.0,1,Directpurchase,1
348,rbos-1dd51afe-b3a6-46f9-bfbf-c605c02bf950,0.0,1,Directpurchase,1
349,rbos-cf23aad2-734a-4698-b3be-27e10dca3408,10928428.0,3,paid socialsmsemailpurchase,0
350,rbcr-66344790-d456-4e9b-bd94-961553c21405,14049436.0,7,paid socialpaid socialpaid socialdirect maildirect mailorganic searchdisplaypurchase,0
351,rbos-2f1590d1-1b96-497c-bd39-d1da1c5caf48,2265184.0,4,paid socialdirect maildirect maildisplaypurchase,0
352,rbos-02722533-730b-45a1-98ea-d8c8a9bcc745,2226301.0,4,smspaid searchdirect mailorganic searchpurchase,0
353,rbos-8d425560-8f78-4275-b033-294bda87e830,272639.0,9,smssmsemailemailemailemailemailorganic searchorganic searchpurchase,0
354,rbos-af57ee76-c265-4f38-b5a8-7f290860112d,9111619.0,12,smsemailemailemailemailemailemailemailemailpaid searchdirect maildisplaypurchase,0
355,rbos-cd08ab07-bf8d-46b8-89fe-ddc5e582339a,9642519.0,7,emailemailemailemailorganic searchsmspaid searchpurchase,0
356,rbos-cd08ab07-bf8d-46b8-89fe-ddc5e582339a,1802487.0,5,smsemailemailpaid searchorganic searchpurchase,0
357,rbos-cd08ab07-bf8d-46b8-89fe-ddc5e582339a,91.0,2,organic searchsmspurchase,1
358,rbos-a3962d0c-e4d9-4f43-94bc-30646b805046,0.0,1,smspurchase,1
359,rbos-6c87e234-dc5c-4ee0-8249-67420d1478ad,0.0,1,emailpurchase,0
360,rbos-403243ed-3754-4794-96bb-d65792b85b39,-10275.0,6,emailemailemailemailemaildirect mailpurchase,0
361,rbos-6581ee5d-fe50-4a04-acfc-2b6c552afece,45.0,2,emailnon paidpurchase,1
362,rbos-38e75669-ec70-4f5d-a52c-2682c885fd33,-41665.0,20,emailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemaildirect maildisplaypurchase,0
363,rbos-98b546b1-cc15-4327-88c3-60bd4568cdcd,16321152.0,4,emailemailemaildirect mailpurchase,0
364,rbos-eddd797c-2a95-44e4-b5f1-cf22ffe79f44,5083949.0,6,emailemailemailemaildirect mailnon paidpurchase,0
365,4468902129977387374,5080373.0,4,emailemailpaid searchdirect mailpurchase,0
366,rbos-5cdbc82d-1c82-46da-ae11-95f5f725c230,1007378.0,2,emaildirect mailpurchase,0
367,rbos-3918414b-5790-4134-ae6c-7c572c6abe0f,989005.0,2,emaildirect mailpurchase,0
368,rbos-8f419705-3f8f-48b3-be1e-1dcc515355ac,15602397.0,10,emailemailemailemailpaid searchpaid searchpaid searchdirect mailorganic searchorganic socialpurchase,0
369,rbos-5cac1719-1e5a-45bf-a69b-cb8d062d706f,14876395.0,3,emailemailpaid searchpurchase,1
370,rbos-cd21b5d2-d401-4f22-a0df-e3001c683fbc,14823094.0,5,emailpaid searchdirect mailorganic searchorganic searchpurchase,0
371,rbos-e0d24233-fef4-42d1-9c86-99f3156cd566,3800695.0,4,emailemailpaid searchdirect mailpurchase,0
372,rbos-1aecb657-ac5e-417a-9c57-6b70ffb0bb50,25907521.0,22,emailemailemailemailemailemailemailemailemailemaildirect mailorganic searchdisplaydisplaydisplaydisplaydisplaydisplaydisplayaffiliateaffiliateaffiliatepurchase,0
373,rbos-1aecb657-ac5e-417a-9c57-6b70ffb0bb50,25210812.0,29,emailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailorganic searchdirect maildirect maildisplaydisplaydisplaydisplaydisplaydisplayaffiliateaffiliateaffiliatepurchase,0
374,rbos-55b7006c-b21c-4016-af69-261865683bee,7791540.0,4,emailemailorganic searchdisplaypurchase,0
375,rbos-7ef8632c-e80c-43b9-b713-df9a182cba9c,10686368.0,4,emailpaid searchdirect mailorganic searchpurchase,0
376,3620057554253369129,256332.0,3,paid searchpaid searchdisplaypurchase,0
377,rbos-0b1e788e-a119-4534-9b0b-c927f53fb8f7,14631931.0,3,paid searchpaid searchorganic searchpurchase,1
378,rbos-8c86a563-02aa-4f17-a6d6-2815eb539f5d,16525304.0,3,paid searchdirect mailorganic searchpurchase,0
379,rbos-b03418e5-d73f-4a29-a375-215315baa1bc,1775887.0,2,paid searchdirect mailpurchase,0
380,rbos-bae631fd-495a-4463-93dc-0e24ecfdfcab,10487087.0,4,paid searchdirect maildisplaydisplaypurchase,0
381,rbos-b1663931-dceb-41db-a6ee-b8ebbde98fc1,436402.0,6,paid searchpaid searchpaid searchpaid searchorganic searchorganic searchpaid searchpaid searchpaid searchpaid searchorganic searchorganic searchpurchase,1
382,rbos-f4aaaf61-5b47-4c64-8734-b48fa063c953,3431868.0,2,paid searchdirect mailpurchase,0
383,rbos-a0490b9c-4889-43b2-907f-d6966de1598f,995893.0,2,paid searchdirect mailpurchase,0
384,rbos-2c64214d-f21b-4411-9845-b9ec3c1b4654,1034235.0,2,paid searchdirect mailpurchase,0
385,rbos-906c12f4-857b-4f50-a92d-6c579c0af8f6,1064558.0,2,paid searchorganic searchpurchase,1
386,rbos-b5b57af9-42fd-487f-8b20-559efbbf3cb2,0.0,1,paid searchpurchase,1
387,rbos-3a72e476-82b1-44fc-85c6-a205b15d521f,-262.0,2,paid searchdirect mailpurchase,0
388,rbos-88bee190-a597-49af-835e-247c191fa676,1071789.0,2,paid searchdirect mailpurchase,0
389,rbos-c2a89d59-7af7-4362-8151-9fd480dc994d,1038763.0,2,paid searchdirect mailpurchase,0
390,5495386666157999503,0.0,1,paid searchpurchase,1
391,rbos-cd09f7b8-9392-48c9-a484-ff3cf3278bea,0.0,1,paid searchpurchase,1
392,rbos-c491dcf4-7e15-4b79-9944-7d60d8ad5d3e,5926874.0,5,direct maildirect mailorganic searchorganic searchpaid searchpurchase,0
393,rbos-c491dcf4-7e15-4b79-9944-7d60d8ad5d3e,5926874.0,3,paid searchdirect mailorganic searchpurchase,0
394,rbos-2bad6e90-66af-4a6e-ac35-9e2283c7da1d,6459389.0,2,paid searchpaid searchpurchase,1
395,rbos-8a76af9f-7718-41d2-b69c-636631644ca0,0.0,1,paid searchpurchase,1
396,rbcr-7a43fc01-528c-4245-8031-a0dc4d86cbe0,51872.0,3,paid searchdirect mailnon paidpurchase,0
397,rbos-60c5b943-4284-4bcf-8c21-8cae5acf09e4,0.0,1,paid searchpurchase,0
398,rbos-35344cbe-e541-460a-8503-5e23e5d81653,0.0,1,paid searchpurchase,1
399,rbos-114d2f01-76e9-4271-b43d-de3720e03bb0,0.0,1,paid searchpurchase,1
400,rbos-45f338b9-bbf1-4eaa-b3fc-2846e8847fd4,0.0,1,direct maildirect mailpurchase,0
401,rbos-0b4aa3f9-01ab-4e50-8559-b5700a0de436,1064537.0,2,direct mailnon paidpurchase,1
402,rbos-1bb3f17c-1aa9-4c40-ad1e-d8db953215a0,0.0,2,direct maildirect mailpurchase,0
403,rbos-ee953503-8681-4c24-b909-368dd0d968f5,853267.0,2,direct mailorganic searchpurchase,0
404,rbos-364d209d-d4a7-4534-9477-9467b9ca0bab,0.0,2,direct maildirect mailpurchase,0
405,rbos-05a2cc23-3114-4c77-b864-f7ea9294be45,0.0,1,direct mailpurchase,0
406,rbos-4b6049b7-8f83-4049-804d-8eb7a94cad9b,1049691.0,2,direct mailorganic searchpurchase,0
407,rbos-205d7434-a243-4d12-a34d-3c01e2f3a405,0.0,1,direct mailpurchase,1
408,rbos-eef23e1e-c131-4034-9e22-c205ff89a177,0.0,1,organic searchorganic searchpurchase,0
409,rbos-960dea8c-084c-4e4d-8daf-c50584564ad0,0.0,1,organic searchpurchase,0
410,rbos-e3fe4865-010d-4a34-81b2-e2fa769a0e40,0.0,1,organic searchpurchase,1
411,rbos-8f48353f-613c-4602-addf-8ed1d4a798af,0.0,1,organic searchpurchase,1
412,rbos-138fbc44-567f-446e-ac6d-553620ab92fb,0.0,1,Directpurchase,1
413,rbos-b23d2349-331e-4ad0-a7df-59b13163b020,0.0,1,Directpurchase,1
414,rbos-f53c9e27-79c6-4e6f-bf61-4febb4e1f557,0.0,1,Directpurchase,1
415,rbos-bd61a304-0623-4965-ad0d-2c18d140f82e,0.0,1,non paidpurchase,1
416,rbos-b006a945-cc53-42d2-98f9-14131fb3321f,0.0,1,non paidpurchase,0
417,rbos-547c4b1e-ab2f-4c8f-9afd-e78e303eb17d,0.0,1,displaypurchase,0
418,rbos-bbb1a360-d4e3-48ab-9b55-79bc40f6e4d2,1478773.0,5,direct mailemailemailemailemailpurchase,0
419,rbos-0f682dce-66ab-4301-88ff-eeeef88512bb,1485847.0,2,direct maildisplaypurchase,0
420,rbos-19ee9fe3-1927-4faa-9318-cc112ace4546,1009143.0,6,direct mailemailemailemailemailemailpurchase,0
421,rbos-19ee9fe3-1927-4faa-9318-cc112ace4546,13415967.0,5,emailemailemailemaildirect mailpurchase,0
422,rbos-ce59672e-7ef3-4ab8-877d-02ac32e72b4e,12588582.0,6,emailemailemailemaildirect maildirect mailpurchase,0
423,rbos-ce59672e-7ef3-4ab8-877d-02ac32e72b4e,12588582.0,5,direct mailemailemailemailemailpurchase,0
424,rbos-cd561895-0e82-4716-a92e-0fcc335df9be,12219617.0,2,direct mailemailpurchase,0
425,rbos-09fbcff5-36a6-454d-b51f-607c3eafc113,2818120.0,12,direct mailemailemailemailemailemailemailemailemailemailemailnon paidpurchase,0
426,rbos-1d111a95-0740-4788-9b80-aeca6c8d430f,15844846.0,13,direct mailemailemailemailemailemailemailemailemailemailorganic searchpaid searchpaid searchpurchase,0
427,rbos-4a31a0bd-d96a-4b6e-8ca9-feb7c84e9254,5183226.0,14,paid searchpaid searchpaid searchemailemailemailemailemailemailemaildirect mailnon paidnon paidnon paidpurchase,0
428,rbos-4a31a0bd-d96a-4b6e-8ca9-feb7c84e9254,7723521.0,17,direct mailemailemailemailemailemailemailemailemailpaid searchpaid searchpaid searchpaid searchnon paidnon paidnon paidnon paidpurchase,0
429,rbos-85ce3f14-dce3-44a4-bb6e-49a2498ec1d0,7649653.0,12,direct mailemailemailemailemailemailemailemailemailpaid searchnon paidnon paidpurchase,0
430,rbos-ced1ea57-a8ed-412e-9b5c-add600657c1f,0.0,1,direct mailpurchase,0
431,rbos-ad2c3b38-7a6b-4dc3-b9ac-fec66c96e060,0.0,1,direct mailpurchase,0
432,rbos-68263016-a4b1-4771-b96a-8053b752771e,1474746.0,9,direct mailemailemailemailemailemailemailemailsmspurchase,0
433,rbos-cdda0cd0-e74b-4c9a-8df7-c4a9c32f2c3e,16740413.0,16,direct mailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailpurchase,0
434,579673355379123148,13236220.0,9,direct mailemailemailemailemailemailemailemailemailpurchase,0
435,5988763599663515346,15439646.0,5,direct mailemailemailemailnon paidpurchase,0
436,5988763599663515346,12334234.0,4,direct mailemailemailemailpurchase,0
437,rbos-5d12922c-75be-465c-ad1f-9e9d170921fc,16373315.0,9,direct maildirect mailemailemailemailemailemailemailorganic socialpurchase,0
438,rbos-e9d82aba-97e4-43a2-8f1e-38583b2c5b09,1411906.0,2,direct mailorganic searchpurchase,1
439,rbos-e26eef42-d797-45e9-a9c1-fca830c14a3d,0.0,1,direct mailpurchase,0
440,rbos-0c6b5edb-665a-400b-8836-7d89a4fe21bc,1466321.0,3,direct mailemailemailpurchase,0
441,rbos-c2cffd71-f1f1-4e55-bdef-9421f6bde86f,121162.0,21,direct mailorganic searchorganic searchorganic searchpaid searchemailemailemailemailemailemailemailemailemailpaid socialnon paidnon paidnon paidnon paidaffiliateaffiliatepurchase,0
442,rbos-c2cffd71-f1f1-4e55-bdef-9421f6bde86f,16762403.0,20,direct mailemailemailemailemailemailemailorganic searchorganic searchorganic searchpaid searchaffiliateaffiliatenon paidnon paidnon paidnon paidpaid socialpaid socialpaid socialpurchase,0
443,rbos-c2cffd71-f1f1-4e55-bdef-9421f6bde86f,15287277.0,23,emailemailemailemailemailemailemailemailemaildirect maildirect mailnon paidnon paidnon paidnon paidpaid searchorganic searchorganic searchorganic searchpaid socialpaid socialaffiliateaffiliatepurchase,0
444,rbos-e4bf4eb2-8098-4486-83cb-fb90674f2043,8142609.0,4,direct mailorganic searchpaid searchpaid searchpurchase,0
445,4440717638295895597,8148910.0,8,emailemailemailemailemailemaildisplaydirect mailpurchase,0
446,4440717638295895597,10010461.0,12,direct mailemailemailemailemailemailemailemailemailemaildisplaydisplaypurchase,0
